,region,province,district,sub_district,province_eng,location,location_id
172,Central,สมุทรปราการ,พระประแดง,บางครุ,Samut Prakan,Central/สมุทรปราการ/พระประแดง/บางครุ/Samut Prakan,172
173,Central,ระยอง,เมืองระยอง,เชิงเนิน,Rayong,Central/ระยอง/เมืองระยอง/เชิงเนิน/Rayong,173
174,Central,ระยอง,เมืองระยอง,เนินพระ,Rayong,Central/ระยอง/เมืองระยอง/เนินพระ/Rayong,174
175,Central,ระยอง,เมืองระยอง,ท่าประดู่,Rayong,Central/ระยอง/เมืองระยอง/ท่าประดู่/Rayong,175
176,Central,ระยอง,บ้านค่าย,ตาขัน,Rayong,Central/ระยอง/บ้านค่าย/ตาขัน/Rayong,176
177,Central,ระยอง,เมืองระยอง,กะเฉด,Rayong,Central/ระยอง/เมืองระยอง/กะเฉด/Rayong,177
178,Central,ระยอง,เมืองระยอง,ทับมา,Rayong,Central/ระยอง/เมืองระยอง/ทับมา/Rayong,178
179,Central,ระยอง,เมืองระยอง,บ้านแลง,Rayong,Central/ระยอง/เมืองระยอง/บ้านแลง/Rayong,179
180,Central,ระยอง,เมืองระยอง,ปากน้ำ,Rayong,Central/ระยอง/เมืองระยอง/ปากน้ำ/Rayong,180
181,Central,ระยอง,เมืองระยอง,ห้วยโป่ง,Rayong,Central/ระยอง/เมืองระยอง/ห้วยโป่ง/Rayong,181
182,Northern,เพชรบูรณ์,เมืองเพชรบูรณ์,ในเมือง,Phetchabun,Northern/เพชรบูรณ์/เมืองเพชรบูรณ์/ในเมือง/Phetchabun,182
183,Central,ระยอง,แกลง,ทางเกวียน,Rayong,Central/ระยอง/แกลง/ทางเกวียน/Rayong,183
184,Bangkok,กรุงเทพมหานคร,วังทองหลาง,คลองเจ้าคุณสิงห์,Bangkok Metropolis,Bangkok/กรุงเทพมหานคร/วังทองหลาง/คลองเจ้าคุณสิงห์/Bangkok Metropolis,184
185,Central,จันทบุรี,เมืองจันทบุรี,วัดใหม่,Chanthaburi,Central/จันทบุรี/เมืองจันทบุรี/วัดใหม่/Chanthaburi,185
186,Bangkok,กรุงเทพมหานคร,ลาดกระบัง,คลองสามประเวศ,Bangkok Metropolis,Bangkok/กรุงเทพมหานคร/ลาดกระบัง/คลองสามประเวศ/Bangkok Metropolis,186
187,Central,ระยอง,บ้านค่าย,บ้านค่าย,Rayong,Central/ระยอง/บ้านค่าย/บ้านค่าย/Rayong,187
188,Bangkok,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,Bangkok Metropolis,Bangkok/กรุงเทพมหานคร/บางขุนเทียน/แสมดำ/Bangkok Metropolis,188
189,Central,ระยอง,บ้านค่าย,หนองตะพาน,Rayong,Central/ระยอง/บ้านค่าย/หนองตะพาน/Rayong,189
190,Central,ระยอง,เมืองระยอง,มาบตาพุด,Rayong,Central/ระยอง/เมืองระยอง/มาบตาพุด/Rayong,190
191,Central,ระยอง,นิคมพัฒนา,มาบข่า,Rayong,Central/ระยอง/นิคมพัฒนา/มาบข่า/Rayong,191
192,Central,ชลบุรี,ศรีราชา,สุรศักดิ์,Chon buri,Central/ชลบุรี/ศรีราชา/สุรศักดิ์/Chon buri,192
193,Bangkok,กรุงเทพมหานคร,พระนคร,วัดราชบพิธ,Bangkok Metropolis,Bangkok/กรุงเทพมหานคร/พระนคร/วัดราชบพิธ/Bangkok Metropolis,193
194,Central,ระยอง,บ้านฉาง,บ้านฉาง,Rayong,Central/ระยอง/บ้านฉาง/บ้านฉาง/Rayong,194
195,Central,ชลบุรี,ศรีราชา,ทุ่งสุขลา,Chon buri,Central/ชลบุรี/ศรีราชา/ทุ่งสุขลา/Chon buri,195
196,Central,ชลบุรี,ศรีราชา,ศรีราชา,Chon buri,Central/ชลบุรี/ศรีราชา/ศรีราชา/Chon buri,196
197,Central,ชลบุรี,เมืองชลบุรี,แสนสุข,Chon buri,Central/ชลบุรี/เมืองชลบุรี/แสนสุข/Chon buri,197
198,Central,ชลบุรี,ศรีราชา,หนองขาม,Chon buri,Central/ชลบุรี/ศรีราชา/หนองขาม/Chon buri,198
199,Central,ชลบุรี,ศรีราชา,บึง,Chon buri,Central/ชลบุรี/ศรีราชา/บึง/Chon buri,199
200,Central,ชลบุรี,ศรีราชา,เทศบาลนครแหลมฉบัง,Chon buri,Central/ชลบุรี/ศรีราชา/เทศบาลนครแหลมฉบัง/Chon buri,200
201,Central,ชลบุรี,บางละมุง,เมืองพัทยา,Chon buri,Central/ชลบุรี/บางละมุง/เมืองพัทยา/Chon buri,201
202,Central,ชลบุรี,บางละมุง,บางละมุง,Chon buri,Central/ชลบุรี/บางละมุง/บางละมุง/Chon buri,202
203,Central,ชลบุรี,บางละมุง,หนองปรือ,Chon buri,Central/ชลบุรี/บางละมุง/หนองปรือ/Chon buri,203
204,Central,ระยอง,บ้านฉาง,สำนักท้อน,Rayong,Central/ระยอง/บ้านฉาง/สำนักท้อน/Rayong,204
205,Central,ชลบุรี,Not Sated,Not Sated,Chon buri,Central/ชลบุรี/Not Sated/Not Sated/Chon buri,205
206,Central,ชลบุรี,ศรีราชา,บางพระ,Chon buri,Central/ชลบุรี/ศรีราชา/บางพระ/Chon buri,206
207,Central,ชลบุรี,บางละมุง,นาเกลือ,Chon buri,Central/ชลบุรี/บางละมุง/นาเกลือ/Chon buri,207
208,Central,ชลบุรี,เมืองชลบุรี,ห้วยกะปิ,Chon buri,Central/ชลบุรี/เมืองชลบุรี/ห้วยกะปิ/Chon buri,208
209,Central,ชลบุรี,เมืองชลบุรี,เหมือง,Chon buri,Central/ชลบุรี/เมืองชลบุรี/เหมือง/Chon buri,209
210,Central,ชลบุรี,เมืองชลบุรี,หนองรี,Chon buri,Central/ชลบุรี/เมืองชลบุรี/หนองรี/Chon buri,210
211,Central,ชลบุรี,บ้านบึง,บ้านบึง,Chon buri,Central/ชลบุรี/บ้านบึง/บ้านบึง/Chon buri,211
212,Central,ชลบุรี,บางละมุง,ตะเคียนเตี้ย,Chon buri,Central/ชลบุรี/บางละมุง/ตะเคียนเตี้ย/Chon buri,212
213,Central,ระยอง,บ้านฉาง,พลา,Rayong,Central/ระยอง/บ้านฉาง/พลา/Rayong,213
214,Central,ชลบุรี,เมืองชลบุรี,บ้านปึก,Chon buri,Central/ชลบุรี/เมืองชลบุรี/บ้านปึก/Chon buri,214
215,Central,ชลบุรี,บางละมุง,โป่ง,Chon buri,Central/ชลบุรี/บางละมุง/โป่ง/Chon buri,215
216,Central,ชลบุรี,ศรีราชา,บ่อวิน,Chon buri,Central/ชลบุรี/ศรีราชา/บ่อวิน/Chon buri,216
217,Central,ชลบุรี,บางละมุง,ห้วยใหญ่,Chon buri,Central/ชลบุรี/บางละมุง/ห้วยใหญ่/Chon buri,217
218,Central,ชลบุรี,เมืองชลบุรี,Not Sated,Chon buri,Central/ชลบุรี/เมืองชลบุรี/Not Sated/Chon buri,218
219,Central,ชลบุรี,สัตหีบ,นาจอมเทียน,Chon buri,Central/ชลบุรี/สัตหีบ/นาจอมเทียน/Chon buri,219
220,Central,ชลบุรี,เมืองชลบุรี,เสม็ด,Chon buri,Central/ชลบุรี/เมืองชลบุรี/เสม็ด/Chon buri,220
221,Central,ชลบุรี,บางละมุง,หนองปลาไหล,Chon buri,Central/ชลบุรี/บางละมุง/หนองปลาไหล/Chon buri,221
222,Central,ชลบุรี,ศรีราชา,เขาคันทรง,Chon buri,Central/ชลบุรี/ศรีราชา/เขาคันทรง/Chon buri,222
223,Central,ชลบุรี,สัตหีบ,สัตหีบ,Chon buri,Central/ชลบุรี/สัตหีบ/สัตหีบ/Chon buri,223
224,Central,ชลบุรี,สัตหีบ,Not Sated,Chon buri,Central/ชลบุรี/สัตหีบ/Not Sated/Chon buri,224
225,Central,ชลบุรี,สัตหีบ,พลูตาหลวง,Chon buri,Central/ชลบุรี/สัตหีบ/พลูตาหลวง/Chon buri,225
226,Central,ชลบุรี,สัตหีบ,บางเสร่,Chon buri,Central/ชลบุรี/สัตหีบ/บางเสร่/Chon buri,226
227,Central,นนทบุรี,บางกรวย,บางสีทอง,Nonthaburi,Central/นนทบุรี/บางกรวย/บางสีทอง/Nonthaburi,227
228,Bangkok,กรุงเทพมหานคร,มีนบุรี,มีนบุรี,Bangkok Metropolis,Bangkok/กรุงเทพมหานคร/มีนบุรี/มีนบุรี/Bangkok Metropolis,228
